Transaction_ID,Customer_ID,Product_ID,Product_Name,Date,Unit_Price,Category,Date_year,Date_month,Date_day,Predicted_Price
22b32df2-87ed-47ef-8570-0e184c0a7a8b,5031,1,Fresh Milk,2012-10-19,82.16,Dairy,2012,10,19,43.361871557810105
4d6e3709-9f1f-40c4-9af9-5d7c92341e9a,5031,7,Greek Yogurt,2012-11-01,66.48,Dairy,2012,11,1,43.122944487719685
8093e762-55e1-4935-82e2-ce721bf2c6ff,5031,4,Avocado,2012-11-15,67.49,Produce,2012,11,15,42.93248426278509
83f47731-9f6d-468a-8ea2-a31ad7cc2b84,5031,9,Whole Wheat Pasta,2012-11-28,56.79,Pantry,2012,11,28,44.27149645142545
17472293-5381-4440-906c-6b85a98b7415,5031,5,Chicken Breast,2012-12-12,80.33,Meat,2012,12,12,42.75614277963039
b1d1582e-a648-4e32-ae45-7148ab53e5a0,5031,8,Almond Milk,2012-12-25,77.05,Dairy Alternatives,2012,12,25,44.088641055080274
ad94c0a7-cf3c-4b81-9b0c-060fa9448cec,5031,8,Almond Milk,2013-01-08,83.26,Dairy Alternatives,2013,1,8,43.310657626613256
36d8f85b-1ca8-4c25-92a2-6ffe93faa5c9,5031,3,Organic Eggs (12),2013-01-21,82.27,Dairy,2013,1,21,42.33964204224022
6c056294-3ca4-40af-99b1-c132a98073da,5031,1,Fresh Milk,2013-02-04,61.57,Dairy,2013,2,4,42.10496239129668
993f3e54-a8ec-4d7f-912a-9be4c6c73691,5031,7,Greek Yogurt,2013-02-17,79.3,Dairy,2013,2,17,42.16017884020602
38979f12-6b44-4d8e-80e3-1f65023babfd,5031,9,Whole Wheat Pasta,2013-03-03,68.26,Pantry,2013,3,3,42.97211309344331
2538b4a5-ae03-4e4e-bb74-333f325115e4,5031,4,Avocado,2013-03-16,62.69,Produce,2013,3,16,41.74353380262162
3b3b560f-bf57-4214-943e-4789d34139ab,5031,4,Avocado,2013-03-30,74.89,Produce,2013,3,30,41.802997670677826
4bfebfe0-652e-4f27-bd5b-961640a8eec1,5031,1,Fresh Milk,2013-04-12,64.2,Dairy,2013,4,12,41.81399469357823
9a64f249-5d54-4f6e-bf67-95c6c983c191,5031,8,Almond Milk,2013-04-26,78.42,Dairy Alternatives,2013,4,26,42.899690594916805
f4271235-c600-4d37-8f73-4e5fade36cba,5031,6,Cheddar Cheese,2013-05-09,82.34,Dairy,2013,5,9,41.638778910690895
1eb2a093-bc15-405b-9c0c-df8b7d0bf9a1,5031,6,Cheddar Cheese,2013-05-23,77.02,Dairy,2013,5,23,41.6982427787471
6616b66b-7903-4ae4-8b2e-2d6bbf45e905,5031,7,Greek Yogurt,2013-06-05,75.23,Dairy,2013,6,5,41.45931570865669
a0c2df73-a827-4b5e-9f1f-6be535265428,5031,7,Greek Yogurt,2013-06-19,79.56,Dairy,2013,6,19,41.5187795767129
468f500d-1a91-4b6b-9a11-7bc5eb4be620,5031,6,Cheddar Cheese,2013-07-02,78.46,Dairy,2013,7,2,41.28409992576936
58c97820-ec68-45ac-9f96-2f8979112863,5031,3,Organic Eggs (12),2013-07-16,82.34,Dairy,2013,7,16,41.34356379382557
d9aed4ea-4a52-4e53-a10d-d831fe50f65c,5031,9,Whole Wheat Pasta,2013-07-29,61.5,Pantry,2013,7,29,42.43265188947512
dbe1ee6a-7ceb-4d35-a463-1cfd4ce5cadd,5031,2,Brown Bread,2013-08-12,61.41,Bakery,2013,8,12,42.30683506789644
0d5a9b75-8d05-4ba0-add3-78aa25a66643,5031,3,Organic Eggs (12),2013-08-25,80.32,Dairy,2013,8,25,41.2193170407007
4908d950-5da0-4f51-be80-0882cf9f32b7,2613,6,Cheddar Cheese,2014-04-03,20.99,Dairy,2014,4,3,39.282781838372316
1a49c0d1-6e3a-4e3c-9ed8-24df8507dbc4,2613,5,Chicken Breast,2014-05-02,20.36,Meat,2014,5,2,38.86501110052055
3ae0e50c-377d-46f7-9fa6-1898a532e5d1,2613,3,Organic Eggs (12),2014-05-31,19.96,Dairy,2014,5,31,39.23923604903801
433dc7f9-aa4b-4ac2-925e-c11b1e6aa629,2613,9,Whole Wheat Pasta,2014-06-29,20.18,Pantry,2014,6,29,40.10213933203777
648b3021-bc31-45a1-88a9-ce0cd2b71179,2613,2,Brown Bread,2014-07-28,22.59,Bakery,2014,7,28,40.04428121680904
c719d5ee-ca4c-4bb9-8932-87e97bafdb34,2613,2,Brown Bread,2014-08-26,18.74,Bakery,2014,8,26,39.87331285306858
d161cb5d-2ce4-4799-a18f-dbceb4df339e,2613,2,Brown Bread,2014-09-24,21.94,Bakery,2014,9,24,39.70234448932813
18a97f24-5fe9-49c7-b32d-0e82567486ad,2613,7,Greek Yogurt,2014-10-23,22.38,Dairy,2014,10,23,38.39288906862946
687f8e03-df65-4e9c-ace1-b06226850e4b,2613,9,Whole Wheat Pasta,2014-11-21,22.49,Pantry,2014,11,21,39.25579235162921
be5bbaec-5d8f-44a7-adb2-34c2dfce631d,2613,3,Organic Eggs (12),2014-12-20,20.29,Dairy,2014,12,20,38.05519976029541
d7114967-17dd-4bdc-a8c9-feeb25fa2d5c,2613,5,Chicken Breast,2015-01-18,16.08,Meat,2015,1,18,37.0898778257733
abd977b4-57c1-4222-b370-0fcc88b71a87,2613,4,Avocado,2015-02-16,20.26,Produce,2015,2,16,36.92003516230021
967b5923-b09c-4fc1-a98c-dec5d05df1be,213,7,Greek Yogurt,2014-05-28,3.88,Dairy,2014,5,28,39.2264937915974
9991e0b8-217f-46d9-b8ee-66edeea96425,213,5,Chicken Breast,2014-06-23,4.43,Meat,2014,6,23,38.79173337715814
d460034e-dd0e-4545-b571-5621533400e3,213,8,Almond Milk,2014-07-20,4.64,Dairy Alternatives,2014,7,20,39.89379942081136
48046d28-7532-484f-a1dd-370e85cf4098,213,8,Almond Milk,2014-08-16,5.59,Dairy Alternatives,2014,8,16,39.714336218777156
93050eb5-1c69-40b1-bb0d-5882d4fd5f26,213,1,Fresh Milk,2014-09-11,4.17,Dairy,2014,9,11,38.50439356431371
5f09ec6e-4ace-44ae-8f82-f8587b9e5508,213,5,Chicken Breast,2014-10-08,4.55,Meat,2014,10,8,38.0781279881682
b1cb7d3d-fd31-4f7b-9a7e-e7726f5fa661,213,3,Organic Eggs (12),2014-11-04,4.29,Dairy,2014,11,4,38.149714579392175
0bb3169a-648f-4ab3-b575-900ae63309c1,213,9,Whole Wheat Pasta,2014-11-30,3.89,Pantry,2014,11,30,39.29401912395106
aeeda326-e285-4ef0-bc57-ead1462417d6,213,1,Fresh Milk,2014-12-27,5.23,Dairy,2014,12,27,38.084931694323515
b3d19455-0a79-4e97-9388-11dda891c0b5,213,7,Greek Yogurt,2015-01-23,4.32,Dairy,2015,1,23,37.36216471476584
027620a5-d02a-4c9f-b895-454bee5381a5,967,7,Greek Yogurt,2013-07-21,20.08,Dairy,2013,7,21,41.36480088955993
e8577695-b655-49ee-b778-7dc141be6197,967,6,Cheddar Cheese,2013-08-03,17.28,Dairy,2013,8,3,41.12587381946952
156d0e80-59b3-40e1-8c39-d75b56bc9953,967,3,Organic Eggs (12),2013-08-17,17.46,Dairy,2013,8,17,41.185337687525724
b03d88e1-68c6-4763-8a59-cce8fdcec2e1,967,9,Whole Wheat Pasta,2013-08-30,20.15,Pantry,2013,8,30,42.274425783175275
3f2f5fec-4f51-43c3-82e0-d51703748685,967,2,Brown Bread,2013-09-13,16.55,Bakery,2013,9,13,42.148608961596594
f358e0c8-e628-4956-ac2c-ff32241fb358,967,8,Almond Milk,2013-09-27,20.64,Dairy Alternatives,2013,9,27,42.0915703868301
5f92fa99-af51-4c5a-8eef-b4ae0ba19421,967,5,Chicken Breast,2013-10-10,22.44,Meat,2013,10,10,40.57960890934601
f1b13bce-ec27-486f-93df-dc00a7545ac6,967,1,Fresh Milk,2013-10-24,22.18,Dairy,2013,10,24,40.890122570660395
801a9a16-03b5-4a54-baf3-cd0e35436015,967,4,Avocado,2013-11-06,16.84,Produce,2013,11,6,40.40127140757917
9fc33971-6e06-4b52-b436-5234d1fce5f2,967,2,Brown Bread,2013-11-20,20.56,Bakery,2013,11,20,41.853393844731265
aed29102-d14e-4614-9b32-543857972cc7,967,8,Almond Milk,2013-12-04,21.9,Dairy Alternatives,2013,12,4,41.506459170111896
acea5651-3ab2-464e-a9c3-c82883a77108,967,4,Avocado,2013-12-17,16.99,Produce,2013,12,17,40.28551949274805
2f6e1b27-d8a0-46d8-aded-6db859bd560c,967,1,Fresh Milk,2013-12-31,16.09,Dairy,2013,12,31,40.59490745379507
f2c5bd97-910e-4493-8ac5-d2116b72f695,967,6,Cheddar Cheese,2014-01-14,19.6,Dairy,2014,1,14,39.816924025328056
4dc43d95-db05-4200-aeea-5fa6c69cebb9,967,6,Cheddar Cheese,2014-01-27,19.08,Dairy,2014,1,27,39.87214047423739
5586d03d-7f88-40f4-b746-d48b92cf1da7,967,4,Avocado,2014-02-10,15.97,Produce,2014,2,10,39.38753673030304
1e5f9eb0-f32e-4895-bdb2-d9b425a3d3be,967,9,Whole Wheat Pasta,2014-02-23,22.02,Pantry,2014,2,23,40.7265489189434
0d90726f-af78-427c-9083-ccf9b0ebc3c4,967,5,Chicken Breast,2014-03-09,21.78,Meat,2014,3,9,39.21969008544208
10ff2eaf-cf4a-43a8-8f3d-09a327e97ee6,967,8,Almond Milk,2014-03-23,17.61,Dairy Alternatives,2014,3,23,40.55643578003884
67e6e797-0ab8-4daa-949e-43d5e05953e9,967,4,Avocado,2014-04-05,16.78,Produce,2014,4,5,39.04135258367525
2049e8ad-5a24-4b2d-8744-be1d129b7f9f,967,7,Greek Yogurt,2014-04-19,18.04,Dairy,2014,4,19,39.350740544722264
0432a663-e5e1-4b5d-811c-f50dca27c00b,967,6,Cheddar Cheese,2014-05-02,19.99,Dairy,2014,5,2,39.11606089377872
bbe94492-2df8-49cd-9f89-627686866bec,967,8,Almond Milk,2014-05-16,17.84,Dairy Alternatives,2014,5,16,40.201756795117305
cb9900de-7110-4dec-99e7-2e6237cc27cd,967,5,Chicken Breast,2014-05-30,19.24,Meat,2014,5,30,38.98393883663296
df56f91b-5fcc-418f-a0c2-e349b53d0808,967,8,Almond Milk,2014-06-12,19.88,Dairy Alternatives,2014,6,12,40.022293593083106
888f2b51-62ca-4e69-859e-9597f7f296d9,967,5,Chicken Breast,2014-06-26,22.06,Meat,2014,6,26,38.80447563459876
c76ea18c-5f63-446c-a43c-9e224f83744b,1077,2,Brown Bread,2012-12-05,62.81,Bakery,2012,12,5,44.12019511496554
596dcee8-e0e7-4753-9819-d21ba927e1b4,1077,6,Cheddar Cheese,2012-12-25,61.9,Dairy,2012,12,25,43.062409021797905
1439d132-83c3-4984-98fc-da5bc15fb289,1077,2,Brown Bread,2013-01-15,55.05,Bakery,2013,1,15,43.45689200346407
b75c4444-9288-494b-869d-092e6037faa4,1077,3,Organic Eggs (12),2013-02-05,77.16,Dairy,2013,2,5,42.10920981044355
b930d060-5fa8-4931-895b-42dbdab1b178,1077,9,Whole Wheat Pasta,2013-02-26,59.89,Pantry,2013,2,26,43.23227725926808
132fcdbb-2dc5-4913-aa84-170f23822a99,1077,9,Whole Wheat Pasta,2013-03-19,62.4,Pantry,2013,3,19,43.04007179979326
813b0207-db58-497d-8082-c4737da6b4c4,1077,5,Chicken Breast,2013-04-09,57.42,Meat,2013,4,9,41.550202642879434
e8444678-1a26-438f-b4e6-51ab5ed3a1e1,1077,1,Fresh Milk,2013-04-30,69.72,Dairy,2013,4,30,41.89044823822192
a105fbb9-a419-48ea-89a6-249bdf480d19,1077,1,Fresh Milk,2013-05-20,64.03,Dairy,2013,5,20,41.68550052130649
5c79b189-93c5-4860-842e-3b1ba0202401,1077,6,Cheddar Cheese,2013-06-10,79.89,Dairy,2013,6,10,41.48055280439105
6607f589-37d8-4f1f-95f2-503dadaf9584,1077,1,Fresh Milk,2013-07-01,75.46,Dairy,2013,7,1,41.27985250662249
3a5678fc-c8d2-437b-8e17-c56c47cb84f9,1077,6,Cheddar Cheese,2013-07-22,67.93,Dairy,2013,7,22,41.3690483087068
fc1e6b88-5d5e-45bf-9c53-f944967c03aa,1077,6,Cheddar Cheese,2013-08-12,75.68,Dairy,2013,8,12,41.16410059179136
9c6cea70-bec8-47ee-94bd-4ef7fcff9887,1077,3,Organic Eggs (12),2013-09-02,54.66,Dairy,2013,9,2,40.959152874875926
d8064b47-95aa-4c4a-95ec-0f513cb4fe05,1077,1,Fresh Milk,2013-09-23,74.06,Dairy,2013,9,23,41.04834867696024
d64eee48-6409-4bfb-ba91-c2b33fcc6cca,7959,8,Almond Milk,2014-05-29,108.75,Dairy Alternatives,2014,5,29,40.25697324402664
ca1878c8-4e2e-4453-94f9-4b68b7880b5a,7959,3,Organic Eggs (12),2014-06-29,138.83,Dairy,2014,6,29,39.068267685297556
bc869c15-8a2d-43d1-b186-b6ad4e43fdee,7959,4,Avocado,2014-07-30,146.7,Produce,2014,7,30,38.6601174860069
27dac4cf-ea6c-419a-a5bf-8f6a0fa33374,7959,4,Avocado,2014-08-31,105.55,Produce,2014,8,31,38.501891379707054
56c35a72-cde4-47c2-a3d0-6e69a58f90e9,7959,4,Avocado,2014-10-01,123.53,Produce,2014,10,1,38.049521754407465
8281a54f-fa93-4b14-b1fe-36c28d16549d,7959,4,Avocado,2014-11-02,132.46,Produce,2014,11,2,37.891295648107615
ea7d548d-df44-4d7c-9586-88d619cffb1e,7959,6,Cheddar Cheese,2014-12-03,107.97,Dairy,2014,12,3,37.98299363479859
cc126751-c497-41ea-9463-2de15f1923bc,7959,5,Chicken Breast,2015-01-04,127.05,Meat,2015,1,4,37.03041395771709
a6596803-5502-4ba3-a39d-aed7a28fe602,7959,8,Almond Milk,2015-02-04,146.38,Dairy Alternatives,2015,2,4,38.145222258810925
c90fab53-4d94-43bb-86f0-e4506f39dd9c,7959,9,Whole Wheat Pasta,2015-03-08,115.21,Pantry,2015,3,8,38.00737802340954
f805df7b-46d7-4ae8-8e81-a4d7c07b8b6f,7959,3,Organic Eggs (12),2015-04-08,116.65,Dairy,2015,4,8,36.811032851222606
9b1d969e-51c4-44de-8125-2e01ce88dbb4,640,1,Fresh Milk,2013-03-11,46.47,Dairy,2013,3,11,41.97222079987807
6f05969b-3ce0-4c48-ae0f-ba238a6ce014,640,8,Almond Milk,2013-03-23,34.36,Dairy Alternatives,2013,3,23,43.049421862922905
4bf2d9f5-e1f0-4b8c-8038-8fd3312605ef,640,7,Greek Yogurt,2013-04-04,44.07,Dairy,2013,4,4,41.78001534040325
e8d5b79f-47aa-4bd4-a227-410028aea5e4,640,2,Brown Bread,2013-04-16,34.87,Bakery,2013,4,16,42.97371884627079
8890bf6e-6694-4c60-b0d1-93a87ad47e43,640,7,Greek Yogurt,2013-04-28,35.38,Dairy,2013,4,28,41.88195339992818
b16b34ca-fe6d-4289-b46c-714913e033c5,640,3,Organic Eggs (12),2013-05-10,43.96,Dairy,2013,5,10,41.64302632983777
2ea5ac7b-c646-4b5b-8c20-49eec4907e0e,640,8,Almond Milk,2013-05-22,47.46,Dairy Alternatives,2013,5,22,42.720227392882606
57b29cb9-8264-474b-a4d8-92b9d3776b80,640,7,Greek Yogurt,2013-06-04,40.51,Dairy,2013,6,4,41.45506828950982
ebabd771-9ee8-4eb3-8a8d-208109a1be4d,640,9,Whole Wheat Pasta,2013-06-16,45.15,Pantry,2013,6,16,42.5399089660125
9734ab31-c8e0-4cbb-8b63-86f131432da6,640,8,Almond Milk,2013-06-28,43.37,Dairy Alternatives,2013,6,28,42.58323838231712
7ef3681a-c0de-4f36-873d-23f8346c5699,640,7,Greek Yogurt,2013-07-10,39.41,Dairy,2013,7,10,41.31807927894434
6b406c50-c796-4bc1-a574-014004e66040,640,4,Avocado,2013-07-22,35.21,Produce,2013,7,22,41.11912421571599
041136b5-a7e6-469e-98a3-f89f8758d17a,640,6,Cheddar Cheese,2013-08-03,36.09,Dairy,2013,8,3,41.12587381946952
e5fe566a-7a51-47f9-b490-f75b39739334,640,1,Fresh Milk,2013-08-16,34.95,Dairy,2013,8,16,41.18109026837885
f941fa14-940d-4f9d-8ec1-c0ebb52f01a0,640,7,Greek Yogurt,2013-08-28,46.1,Dairy,2013,8,28,41.232059298141316
aa639169-b218-420e-88cd-600e5fb3e66e,640,1,Fresh Milk,2013-09-09,35.58,Dairy,2013,9,9,40.98888480890403
0d876d80-33df-423e-bc74-a3b767eeddb2,640,7,Greek Yogurt,2013-09-21,38.04,Dairy,2013,9,21,41.039853838666495
a63eb884-2f20-42b9-ae01-2f786ce414b9,640,9,Whole Wheat Pasta,2013-10-03,42.7,Pantry,2013,10,3,41.8347984153163
61d5451f-e6ff-49bc-9ebd-4829e705903c,640,6,Cheddar Cheese,2013-10-15,42.84,Dairy,2013,10,15,40.851895798338546
37b1442f-f3c0-4f04-ab4f-9c683161cdf7,640,7,Greek Yogurt,2013-10-28,43.93,Dairy,2013,10,28,40.90711224724788
c53f1755-e530-4bf7-b7cf-f21d0855b67b,640,4,Avocado,2013-11-09,37.95,Produce,2013,11,9,40.41401366501979
6387cdd8-3cbd-440a-a980-2204168ceb01,640,7,Greek Yogurt,2013-11-21,37.68,Dairy,2013,11,21,40.71490678777306
eb1cd3a9-ea1e-40c5-bb82-aba41975a3f8,640,5,Chicken Breast,2013-12-03,33.03,Meat,2013,12,3,40.22492992442447
653b1696-2a3f-4799-958b-88c2eb86ef04,640,2,Brown Bread,2013-12-15,39.33,Bakery,2013,12,15,41.669683223550194
6324d32a-b96b-4107-bf86-d3f734e4e07a,640,9,Whole Wheat Pasta,2013-12-27,36.62,Pantry,2013,12,27,41.6117894239478
442c9c7e-d3a4-41bd-812a-3f5c4b12c532,4252,1,Fresh Milk,2014-03-23,22.71,Dairy,2014,3,23,39.53020374675647
0503df42-083c-4bf6-8f41-a1454dc08fd0,4252,6,Cheddar Cheese,2014-04-16,22.51,Dairy,2014,4,16,39.33799828728165
17c761f7-27ed-4637-b689-699dfaedca9f,4252,5,Chicken Breast,2014-05-10,22.64,Meat,2014,5,10,38.89899045369552
6877317c-54f8-4927-97a0-ee9d326eca0c,4252,7,Greek Yogurt,2014-06-04,20.08,Dairy,2014,6,4,38.96208220662575
8f12da28-fda6-4df9-a39e-2460312becb3,4252,7,Greek Yogurt,2014-06-28,21.98,Dairy,2014,6,28,39.064020266150685
c1efc848-e278-4c55-9bd0-e2e3bad994aa,4252,6,Cheddar Cheese,2014-07-22,26.91,Dairy,2014,7,22,38.876062225822736
f66331ea-9649-44a5-8fe4-046bb98fd443,4252,7,Greek Yogurt,2014-08-16,26.82,Dairy,2014,8,16,38.68810418549479
6be02553-b2b8-4743-ad50-41b25874e2ab,4252,7,Greek Yogurt,2014-09-09,21.25,Dairy,2014,9,9,38.495898726019966
8d63ddf8-0934-4687-a296-f31185f9194b,4252,2,Brown Bread,2014-10-03,27.42,Bakery,2014,10,3,39.45067516179709
53055176-26f6-4ed2-b043-5873bd85ca76,4252,3,Organic Eggs (12),2014-10-28,26.96,Dairy,2014,10,28,38.41412616436382
b8e7a453-56b9-4cfb-978e-81184a60405c,4252,7,Greek Yogurt,2014-11-21,27.74,Dairy,2014,11,21,38.221920704889
830e0dbc-ca82-45b5-bef4-31c41b6f6317,4252,6,Cheddar Cheese,2014-12-15,27.51,Dairy,2014,12,15,38.03396266456105
9533364b-9de1-470a-a47f-d5b4f27ae610,8432,8,Almond Milk,2012-09-14,25.84,Dairy Alternatives,2012,9,14,44.52934002080483
09d9b203-4be8-451c-9ad4-17435987d06c,8432,8,Almond Milk,2012-09-25,26.46,Dairy Alternatives,2012,9,25,44.57606163142042
87f7f2a2-4323-40e2-8c54-bf724bcfb57d,8432,8,Almond Milk,2012-10-07,18.78,Dairy Alternatives,2012,10,7,44.33713456133001
c3415124-4cb7-49e2-b9bb-78465caf0047,8432,6,Cheddar Cheese,2012-10-19,21.22,Dairy,2012,10,19,43.361871557810105
a5277753-bd57-4104-8e72-585541e615a6,8432,3,Organic Eggs (12),2012-10-31,24.75,Dairy,2012,10,31,43.41284058757257
b373b4e9-e93c-4daa-b14b-3fb2037bbb77,8432,8,Almond Milk,2012-11-11,23.23,Dairy Alternatives,2012,11,11,44.19165071247078
cdc5ca4d-5a5e-4f48-a1f2-35efcdbbda75,8432,1,Fresh Milk,2012-11-23,19.12,Dairy,2012,11,23,43.216387708950876
83ff67f8-89b0-4907-834f-bf0514209e9b,8432,6,Cheddar Cheese,2012-12-05,20.26,Dairy,2012,12,5,42.977460638860464
edbab655-ab8d-4a6a-b282-7ae06cbdd407,8432,2,Brown Bread,2012-12-17,18.99,Bakery,2012,12,17,44.171164144728
27fc7e81-b6cf-4ade-95a5-e22c04af065a,8432,6,Cheddar Cheese,2012-12-28,22.39,Dairy,2012,12,28,43.07515127923852
673b8357-594a-4209-9a18-8a976b4f9088,8432,6,Cheddar Cheese,2013-01-09,17.9,Dairy,2013,1,9,42.28867301247776
ba226f13-29d6-4d44-b481-3acbcac6f2bb,8432,9,Whole Wheat Pasta,2013-01-21,26.13,Pantry,2013,1,21,43.37351368898044
110573d5-7ee5-4840-8144-0f0d5f58e7d3,8432,2,Brown Bread,2013-02-02,26.22,Bakery,2013,2,2,43.239202029108014
9dcaac5e-ecb3-4142-8270-3dcaaa9e3434,8432,6,Cheddar Cheese,2013-02-14,21.03,Dairy,2013,2,14,42.1474365827654
b348d185-7247-4e6c-a93d-663e62b284b1,8432,8,Almond Milk,2013-02-25,20.92,Dairy Alternatives,2013,2,25,43.22039022666337
5ab434b4-49f7-4907-8378-984e3c71770c,8432,4,Avocado,2013-03-09,19.81,Produce,2013,3,9,41.713801868593514
fcad345d-ca05-445c-8526-a096067f3cc3,8432,2,Brown Bread,2013-03-21,24.1,Bakery,2013,3,21,43.15742946745187
5fa26ff8-0d69-4ee3-ad58-7d848792c370,8432,6,Cheddar Cheese,2013-04-02,23.76,Dairy,2013,4,2,41.77152050210951
b660002d-e11a-4cb4-9596-7d20c1a56f0a,8432,2,Brown Bread,2013-04-13,21.68,Bakery,2013,4,13,42.96097658883018
ee1a88f0-978c-44ae-a90b-1892fae9cdd0,8432,9,Whole Wheat Pasta,2013-04-25,19.56,Pantry,2013,4,25,42.90308278922778
8dad1e37-9bf9-495f-9ae0-c70c6bf73d53,8432,6,Cheddar Cheese,2013-05-07,20.43,Dairy,2013,5,7,41.63028407239715
3e5de835-2b5d-4463-83e2-2f6ec503b548,8432,4,Avocado,2013-05-19,20.73,Produce,2013,5,19,41.431329009168806
b0240d9f-aed7-46f3-a0df-d4bcd0ced808,8432,4,Avocado,2013-05-31,25.4,Produce,2013,5,31,41.48229803893127
d8bc6a60-6433-4980-a586-43c9db017a4f,8432,7,Greek Yogurt,2013-06-11,17.81,Dairy,2013,6,11,41.484800223537924
d7fda46b-f834-4c7b-92e0-1c77d7dda95f,8432,7,Greek Yogurt,2013-06-23,25.3,Dairy,2013,6,23,41.53576925330039
7bb2e56c-5130-4d3d-aaf9-0d35972d6941,8432,4,Avocado,2013-07-05,24.37,Produce,2013,7,5,41.046918090219165
67ea6e2c-8928-44c3-973c-c6fa4822a54d,8432,2,Brown Bread,2013-07-17,23.91,Bakery,2013,7,17,42.490545689077514
74303f3c-a80f-4376-a67c-6d5c887660d4,8432,9,Whole Wheat Pasta,2013-07-28,22.32,Pantry,2013,7,28,42.428404470328246
c29f9b8f-8b87-4d62-b846-e24e8d55d9b7,8432,5,Chicken Breast,2013-08-09,25.65,Meat,2013,8,9,40.90030854109256
d21c7701-cbfd-43e2-80fd-586c61ebc181,8432,9,Whole Wheat Pasta,2013-08-21,25.07,Pantry,2013,8,21,42.236199010853426
12f20785-38e2-475a-bbf8-f1fae0bb35b4,8432,2,Brown Bread,2013-09-02,21.0,Bakery,2013,9,2,42.101887350981
dc27f491-f226-4da9-a676-1ccc845b9a14,6218,3,Organic Eggs (12),2012-10-20,30.01,Dairy,2012,10,20,43.366118976956976
86ed54b0-89c1-4553-8f23-2f32001d4aa1,6218,3,Organic Eggs (12),2012-11-06,32.36,Dairy,2012,11,6,43.14418158345405
9aa17f67-7df1-4311-8c9b-49349e469517,6218,5,Chicken Breast,2012-11-23,32.36,Meat,2012,11,23,42.96533791569269
292e1cec-e6e6-4aec-8050-e1e6afd2ef41,6218,3,Organic Eggs (12),2012-12-10,34.35,Dairy,2012,12,10,42.99869773459482
548f2671-b0a5-4cb3-b5cb-b7ebbb9f0877,6218,1,Fresh Milk,2012-12-27,31.25,Dairy,2012,12,27,43.07090386009165
b2ba50b5-9afe-4b91-a5a4-8165fdf9076b,6218,8,Almond Milk,2013-01-13,30.84,Dairy Alternatives,2013,1,13,43.33189472234762
ae9b5b9c-ec36-4550-978b-2a185597d926,6218,2,Brown Bread,2013-01-30,32.93,Bakery,2013,1,30,43.52060329066715
f9fdc926-4033-43a8-927a-1503477c8c26,6218,9,Whole Wheat Pasta,2013-02-16,29.91,Pantry,2013,2,16,43.18980306779936
d00fdf60-47a7-42a1-b22d-7d475250cf4f,6218,6,Cheddar Cheese,2013-03-05,24.43,Dairy,2013,3,5,41.94673628499684
aa6cc873-ec2f-49e4-b9c0-a50202d7b30f,6218,3,Organic Eggs (12),2013-03-23,27.2,Dairy,2013,3,23,42.023189829640536
63fd0f84-d6a0-47d1-b132-16584a8acf97,6218,4,Avocado,2013-04-09,25.96,Produce,2013,4,9,41.5513283431468
090390f4-1be3-457c-9eb9-575ce6785c93,6218,8,Almond Milk,2013-04-26,34.45,Dairy Alternatives,2013,4,26,42.899690594916805
6792529e-a715-4f75-9f86-b55d3356e263,6218,2,Brown Bread,2013-05-13,23.75,Bakery,2013,5,13,42.798503063383464
f7237307-7e69-4876-b770-fa8bf020cfaf,6218,9,Whole Wheat Pasta,2013-05-30,30.53,Pantry,2013,5,30,42.761846359515424
32260735-6edc-4bad-a84d-b709f06d3bb8,6218,9,Whole Wheat Pasta,2013-06-16,27.44,Pantry,2013,6,16,42.5399089660125
c4d08bc6-5da8-4777-85c0-c31750462636,6218,6,Cheddar Cheese,2013-07-03,31.16,Dairy,2013,7,3,41.28834734491623
9e103076-8750-4fe4-b966-3b23341e908b,6218,7,Greek Yogurt,2013-07-20,30.06,Dairy,2013,7,20,41.36055347041305
1014f5b6-25c1-497b-a78a-9d7e443f71a8,6905,4,Avocado,2012-08-22,41.01,Produce,2012,8,22,43.44963677315334
4b2b7187-59cb-401d-a13e-e18176c88b70,6905,3,Organic Eggs (12),2012-09-05,44.16,Dairy,2012,9,5,43.464881215200606
3c459a85-6698-4bb5-aae4-d122e76e78f7,6905,8,Almond Milk,2012-09-20,39.96,Dairy Alternatives,2012,9,20,44.55482453568606
8bee8fbc-ab9c-4541-a20b-aed0e7dcdeec,6905,1,Fresh Milk,2012-10-05,43.75,Dairy,2012,10,5,43.30240768975389
6fe668e3-5ab4-42c6-b7d0-b131bc3be3e5,6905,5,Chicken Breast,2012-10-20,41.7,Meat,2012,10,20,43.11506918369879
1f71054c-5900-4eb5-921b-7cb35eb0d85d,6905,1,Fresh Milk,2012-11-03,51.68,Dairy,2012,11,3,43.131439326013435
015c7ede-22a5-464a-b12e-e671eb05eef2,6905,9,Whole Wheat Pasta,2012-11-18,39.19,Pantry,2012,11,18,44.22902225995673
47154f6c-c567-4ada-b107-d68035c1ad6b,6905,8,Almond Milk,2012-12-03,54.3,Dairy Alternatives,2012,12,3,43.99519783384909
e8405ba1-90aa-4018-bae7-1c72e16c5db0,6905,9,Whole Wheat Pasta,2012-12-18,51.85,Pantry,2012,12,18,44.066548734510015
9b6611d5-cbd3-4c4e-86ab-ad0f9111b59d,6905,2,Brown Bread,2013-01-01,53.54,Bakery,2013,1,1,43.397428135407864
